Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Fed Bureau of Invest","","Administrative Tort","","197CC030905","197CC030905","200705105","03260071 ","07/18/2007","2442.05","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2442.05","N",
"Department of Navy","","Administrative Tort","","J070580","J070580","200705106","03260131 ","07/11/2007","19141.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","19141.38","N",
"Department of the Air Force","","Administrative Tort","","0716","0716","200705108","03260111 ","07/20/2007","8380.77","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8380.77","N",
"Department of Navy","","Administrative Tort","","J061849","J061849","200705109","03263231 ","07/06/2007","6695.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6695.89","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL63016409","GCL63016409","200705112","03260181 ","07/09/2007","85000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","85000.00","N",
"Department of the Air Force","","Administrative Tort","","07047","07047","200705113","03260191 ","07/06/2007","2602.29","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2602.29","N",
"Fed Aviation Admin","","Administrative Tort","","060203","060203","200705115","03260281 ","07/31/2007","29242.50","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","29242.50","N",
"Department of Navy","","Administrative Tort","","J071262","J071262","200705116","03260271 ","07/06/2007","3200.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3200.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20071200KG","","200705117","03260321 ","07/31/2007","310.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","310.00","N",
"Coast Guard","","Administrative Tort","","0732LC0116","0732LC0116","200705118","03260361 ","07/20/2007","5100.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5100.72","N",
"Department of Navy","","Administrative Tort","","J062312","J062312","200705119","03260331 ","07/06/2007","6756.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6756.00","N",
"Department of the Air Force","","Administrative Tort","","06650","06650","200705123","03260421 ","07/03/2007","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200705124","03260471 ","07/09/2007","196195.86","28-USC-2672  Fire-Flood  ","Federal Tort Claims Act/Admin/Fire-Flood","0.00","","","0.00","","","0.00","","","196195.86","N",
"Department of Veterans Affairs","","Administrative Tort","","67458856","67458856","200705125","03260701 ","07/09/2007","8992.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","8992.00","N",
"Department of the Army","","Administrative Tort","","07031T005","07031T005","200705126","03260491 ","07/03/2007","5951.19","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5951.19","N",
"Marshals Service","","Administrative Tort","","07401T022","07401T022","200705127","03260501 ","07/03/2007","3762.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3762.35","N",
"Department of the Army","","Administrative Tort","","07401T017","07401T017","200705132","03260631 ","07/03/2007","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197NY294524","197NY294524","200705133","03260651 ","07/06/2007","5654.54","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5654.54","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017457","GCL1017457","200705137","03260771 ","07/09/2007","200000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of the Air Force","","Administrative Tort","","05196","05196","200705138","03269281 ","07/19/2007","285000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","285000.00","N",
"US Army Corps of Engineers","","Administrative Tort","","07N26T009","07N26T009","200705140","03260891 ","07/24/2007","4473.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4473.32","N",
"Fed Bureau of Invest","","Administrative Tort","","197ASF140733","197ASF140733","200705141","03260821 ","07/11/2007","3129.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3129.06","N",
"Department of the Air Force","","Administrative Tort","","WPAFB07-398","WPAFB07-398","200705144","03260941 ","07/03/2007","2579.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2579.66","N",
"Department of the Army","","Administrative Tort","","05-344-T013","05-344-T013","200705145","03260951 ","07/03/2007","13000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","24960","24960","200705146","03260971 ","07/03/2007","45000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","45000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","38333","38333","200705147","03261001 ","07/03/2007","11130.03","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11130.03","N",
"Food & Drug Adm","","Administrative Tort","","070064","070064","200705151","03261101 ","07/06/2007","75000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","75000.00","N",
"Customs and Border Protection","","Administrative Tort","","20071389","20071389","200705153","03261131 ","07/06/2007","34.99","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","34.99","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017356","GCL1017356","200705155","03261201 ","07/03/2007","100000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197APX80448","197APX80448","200705165","03261371 ","07/03/2007","3443.20","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3443.20","N",
"FEMA","","Administrative Tort","","070765C","070765C","200705166","03261431 ","07/06/2007","3484.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3484.80","N",
"Fed Bureau of Invest","","Administrative Tort","","197CLA247729","197CLA247729","200705167","03261511 ","07/03/2007","5983.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5983.11","N",
"Coast Guard","","Administrative Tort","","0732LC0179","0732LC0179","200705168","03261541 ","07/03/2007","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Navy","","Administrative Tort","","J070205","J070205","200705171","03261661 ","07/03/2007","15000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Navy","","Administrative Tort","","021154  021158  0501","021154  021158  0501","200705177","03262161 ","06/28/2007","395500.00","10-USC-2733              ","Military Claims Act","0.00","","","0.00","","","0.00","","","395500.00","N",
"Environmental Protection Agency","","Administrative Tort","","9051418026","","200705178","03262191 ","07/06/2007","0.00","","","0.00","","","17000.00","33-USC-1365              ","Clean Water Act - Citizens' Suits (Attny Fees&Costs)","0.00","","","17000.00","N",
"Department of the Army","","Administrative Tort","","07101T064","07101T064","200705179","03262221 ","07/06/2007","7808.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7808.40","N",
"Bureau of Prisons","","Administrative Tort","","TMXR200702803","TMXR200702803","200705180","03262231 ","07/03/2007","2550.56","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2550.56","N",
"Department of the Air Force","","Administrative Tort","","RAFB07338","RAFB07338","200705181","03262241 ","07/03/2007","3377.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3377.16","N",
"Department of Navy","","Administrative Tort","","J070630","J070630","200705183","03262271 ","07/03/2007","4037.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4037.57","N",
"Department of the Army","","Administrative Tort","","05261T149","05261T149","200705184","03262291 ","07/03/2007","21077.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","21077.00","N",
"Department of the Army","","Administrative Tort","","07051T033","07051T033","200705189","03262391 ","07/23/2007","4026.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4026.65","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200705191","03262451 ","07/03/2007","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL50706","GCL50706","200705192","03262461 ","07/09/2007","20226.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20226.33","N",
"Department of Veterans Affairs","","Administrative Tort","","","","200705195","03262561 ","07/06/2007","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","IRS07052","IRS07052","200705196","03262581 ","07/31/2007","18927.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","18927.00","N",
"Department of Navy","","Administrative Tort","","J070992","J070992","200705198","03262611 ","07/03/2007","20645.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20645.59","N",
"Department of the Air Force","","Administrative Tort","","07220","07220","200705199","03262641 ","07/03/2007","9702.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9702.27","N",
"Department of the Air Force","","Administrative Tort","","","","200705200","03262661 ","07/13/2007","6267.82","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6267.82","N",
"Drug Enforcement Adm","","Administrative Tort","","","","200705202","03262701 ","07/09/2007","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of the Army","","Administrative Tort","","06261T022","06261T022","200705203","03262711 ","07/03/2007","15946.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15946.35","N",
"Bureau of Prisons","","Administrative Tort","","TRTWXR200701997","","200705204","03263281 ","07/19/2007","3025.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3025.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","IRS07018","IRS07018","200705205","03262751 ","07/03/2007","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Marshals Service","","Administrative Tort","","","","200705211","03262931 ","07/03/2007","3791.76","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3791.76","N",
"Department of Navy","","Administrative Tort","","J070252","J070252","200705212","03262921 ","07/03/2007","3184.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3184.01","N",
"Social Security Administration","","Administrative Tort","","","","200705213","03262941 ","07/09/2007","0.00","","","0.00","","","436.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","436.00","N",
"Department of Navy","","Administrative Tort","","J070554","J070554","200705214","03262951 ","07/20/2007","7771.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7771.58","N",
"Department of Navy","","Administrative Tort","","J062083","J062083","200705215","03262981 ","07/03/2007","14000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14000.00","N",
"Social Security Administration","053776","Administrative Tort","","","","200705217","03263051 ","07/11/2007","0.00","","","0.00","","","260.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","260.00","N",
"Department of Navy","","Administrative Tort","","J071261","J071261","200705218","03263091 ","07/13/2007","4761.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4761.40","N",
"Department of the Army","","Administrative Tort","","07361T002","07361T002","200705220","03263151 ","07/11/2007","39500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","39500.00","N",
"Department of the Army","","Administrative Tort","","07141T033","07141T033","200705222","03263191 ","07/06/2007","2522.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","2522.00","N",
"Department of the Air Force","","Administrative Tort","","WPAFB07314","WPAFB07314","200705224","03263301 ","07/09/2007","7451.24","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7451.24","N",
"Customs and Border Protection","","Administrative Tort","","TUO70672MSF","","200705226","03263362 ","08/22/2007","12679.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","","N",
"Secret Service at Homeland Security","","Administrative Tort","","4048090018999S","4048090018999S","200705227","03263371 ","07/10/2007","10872.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10872.34","N",
"Animal & Plant Hlth","","Administrative Tort","","","","200705228","03264241 ","07/24/2007","5119.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5119.96","N",
"Internal Revenue Service/S&E","","Administrative Tort","","#07006","#07006","200705231","03263451 ","07/06/2007","11525.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11525.00","N",
"Department of the Air Force","","Administrative Tort","","BAFB05704","BAFB05704","200705232","03263481 ","07/11/2007","4022.24","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4022.24","N",
"Department of the Army","","Administrative Tort","","","","200705233","03263491 ","07/06/2007","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","07163T001","07163T001","200705234","03276641 ","07/24/2007","3888.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3888.57","N",
"Customs and Border Protection","","Administrative Tort","","IN20070321KG","IN20070321KG","200705235","03263511 ","07/11/2007","805.11","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","805.11","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2005012173841","2005012173841","200705238","03263581 ","07/06/2007","10000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","10000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197AWF234603","197AWF234603","200705240","03263631 ","07/09/2007","16362.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16362.58","N",
"Department of Veterans Affairs","","Administrative Tort","","51841861","51841861","200705243","03263721 ","07/19/2007","40000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","40000.00","N",
"Inspector General","","Administrative Tort","","1571635575","1571635575","200705246","03263781 ","07/06/2007","4453.51","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4453.51","N",
"Secret Service at Homeland Security","","Administrative Tort","","115-810-83040-S","","200705247","03263811 ","07/09/2007","4763.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4763.40","N",
"Drug Enforcement Adm","","Administrative Tort","","","","200705248","03263821 ","07/06/2007","4750.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4750.00","N",
"Department of Navy","","Administrative Tort","","J061088","J061088","200705249","03263871 ","07/24/2007","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20063074KG","IN20063074KG","200705250","03263901 ","07/05/2007","6508.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6508.46","N",
"Department of Veterans Affairs","","Administrative Tort","","30126","30126","200705251","03263911 ","07/09/2007","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of the Army","","Administrative Tort","","07101T060","07101T060","200705253","03264101 ","07/06/2007","9674.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9674.73","N",
"Department of the Army","","Administrative Tort","","06C01T056","06C01T056","200705258","03264081 ","07/26/2007","5812.52","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5812.52","N",
"Department of the Army","","Administrative Tort","","07081T018","07081T018","200705259","03264121 ","07/23/2007","2745.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2745.27","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200705260","03264151 ","07/20/2007","4269.54","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4269.54","N",
"Secret Service at Homeland Security","","Administrative Tort","","31180949079S","31180949079S","200705261","03264161 ","07/10/2007","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197HQ1548534","197HQ1548534","200705262","03264201 ","07/16/2007","6698.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6698.35","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL64235724","GCL64235724","200705263","03264211 ","07/06/2007","15800.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15800.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197A-SF-135972","197A-SF-135972","200705264","03264251 ","07/20/2007","13185.36","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13185.13","N",
"Customs and Border Protection","","Administrative Tort","","IN20071789","IN20071789","200705265","03264301 ","07/06/2007","5721.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5721.13","N",
"Department of Navy","","Administrative Tort","","J071043","J071043","200705267","03264351 ","07/10/2007","5414.28","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5414.28","N",
"Department of Veterans Affairs","","Administrative Tort","","36581","36581","200705272","03264461 ","07/06/2007","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Navy","","Administrative Tort","","J070381","J070381","200705274","03264491 ","07/20/2007","6051.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6051.35","N",
"Department of the Army","","Administrative Tort","","07281T006","07281T006","200705275","03264511 ","07/09/2007","3579.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3579.57","N",
"Secret Service at Homeland Security","","Administrative Tort","","1088090302010S","1088090302010S","200705277","03264571 ","07/10/2007","5133.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5133.55","N",
"Department of the Army","","Administrative Tort","","07291T050","07291T050","200705283","03264731 ","07/18/2007","3618.79","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3618.79","N",
"Bur of Land Mgmt","","Administrative Tort","","FWSPN3219","","200705286","03264802 ","09/11/2007","3589.95","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200705289","03264921 ","07/06/2007","165000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","165000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017373","GCL1017373","200705291","03264971 ","07/06/2007","175000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","175000.00","N",
"Department of the Army","","Administrative Tort","","0711T055","0711T055","200705292","03264981 ","07/18/2007","8567.05","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8567.05","N",
"Customs and Border Protection","","Administrative Tort","","20070737","20070737","200705294","03265051 ","07/23/2007","379.30","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","379.30","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200705295","03265041 ","09/06/2007","175000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","175000.00","N",
"Department of the Army","","Administrative Tort","","07251T055","07251T055","200705296","03265061 ","07/06/2007","2955.23","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2955.23","N",
"Customs and Border Protection","","Administrative Tort","","TU060668MJR","TU060668MJR","200705300","03265481 ","07/11/2007","18864.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","18864.50","N",
"Bureau of Prisons","","Administrative Tort","","TRTSER20070101701","TRTSER20070101701","200705301","03268931 ","07/09/2007","4335.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","4335.00","N",
"Department of the Army","","Administrative Tort","","07301T063","07301T063","200705304","03265141 ","07/06/2007","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017209","GCL1017209","200705306","03265311 ","07/03/2007","500000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","500000.00","N",
"Department of the Army","","Administrative Tort","","07051T034","07051T034","200705307","03265211 ","07/06/2007","2911.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2911.32","N",
"Department of the Air Force","","Administrative Tort","","0731","0731","200705312","03265411 ","07/06/2007","3756.71","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3756.71","N",
"Department of the Army","","Administrative Tort","","07421T031","07421T031","200705315","03265471 ","07/10/2007","5644.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5644.57","N",
"Fed Bureau of Invest","","Administrative Tort","","197ASJ40684","197ASJ40684","200705316","03265501 ","07/11/2007","5282.64","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5282.64","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS32614","GCLAWS32614","200705319","03265601 ","07/19/2007","5000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","07271T003","07271T003","200705320","03265611 ","07/21/2007","15689.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15689.16","N",
"Customs and Border Protection","","Administrative Tort","","CRCOU90106220","CRCOU90106220","200705321","03265621 ","07/09/2007","31050.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","31050.00","N",
"Department of the Army","","Administrative Tort","","07171T068","07171T068","200705322","03265651 ","07/11/2007","2611.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2611.63","N",
"Department of Navy","","Administrative Tort","","J070913","J070913","200705323","03268581 ","07/19/2007","3541.42","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3541.42","N",
"Alcohol Tobacco Fire","","Administrative Tort","","26226","26226","200705325","03265691 ","07/23/2007","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197AME59744","197AME59744","200705327","03265731 ","07/18/2007","6445.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6445.89","N",
"Department of the Air Force","","Administrative Tort","","06219","06219","200705329","03265781 ","07/10/2007","59451.21","28-USC-2672  Fire-Flood  ","Federal Tort Claims Act/Admin/Fire-Flood","0.00","","","0.00","","","0.00","","","59451.21","N",
"Internal Revenue Service/S&E","","Administrative Tort",""," #07047"," #07047","200705330","03265821 ","07/13/2007","4280.78","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","4280.78","N",
"Customs and Border Protection","","Administrative Tort","","20070002","20070002","200705332","03265881 ","07/20/2007","7000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
