Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","011","011","201202866","029162012","04/06/2012","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Adm Ofc of US Courts","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201202868","029302012","04/06/2012","3304.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3304.50","N",
"U.S. Equal Employment Opportunity Comm.","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201202869","031472012","04/19/2012","18151.75","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","18151.75","N",
"Coast Guard","","Administrative Tort","","12-32-LC-0090","12-32-LC-0090","201202871","029402012","04/06/2012","2619.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2619.49","N",
"Department of the Army","","Administrative Tort","","11-241-T041","11-241-T041","201202872","028762012","04/05/2012","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Department of Navy","","Administrative Tort","","J120709","J120709","201202873","029192012","04/06/2012","4810.15","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4810.15","N",
"Forest Service","","Administrative Tort","","2012040002-001","2012040002-001","201202875","031292012","04/18/2012","500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","500.00","N",
"Department of the Air Force","","Administrative Tort","","EAFB 12-5542","EAFB 12-5542","201202877","029272012","04/06/2012","3363.95","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3363.95","N",
"Department of Navy","","Administrative Tort","","J120249","J120249","201202885","030142012","04/13/2012","2532.14","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2532.14","N",
"Department of Navy","","Administrative Tort","","J120862","J120862","201202886","029642012","04/13/2012","3046.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3046.91","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CE-96316","197C-CE-96316","201202887","030442012","04/12/2012","11380.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11380.80","N",
"Department of the Army","","Administrative Tort","","12-301-T027","12-301-T027","201202888","029632012","04/13/2012","10805.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10805.00","N",
"Department of the Army","11281T006","Administrative Tort","","11281T006","11281T006","201202889","040022012","06/06/2012","32734.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","32734.16","N",
"Department of the Army","11281T016","Administrative Tort","","11281T016","11281T016","201202890","040112012","06/06/2012","28000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","28000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-16334","101-16334","201202891","029762012","04/13/2012","7613.43","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","7613.43","N",
"Department of Veterans Affairs","","Administrative Tort","","101-16334","101-16334","201202891","029772012","04/16/2012","1533.77","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","1533.77","N",
"Department of the Army","","Administrative Tort","","11-N10-T007","11-N10-T007","201202893","029622012","04/13/2012","12740.29","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","12740.29","N",
"Department of Navy","","Administrative Tort","","J120987","J120987","201202897","029562012","04/11/2012","3799.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3799.92","N",
"Department of the Army","","Administrative Tort","","11141T052","11141T052","201202899","029592012","04/13/2012","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of Navy","","Administrative Tort","","J120922","J120922","201202900","030432012","04/18/2012","5311.96","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5311.96","N",
"Animal & Plant Hlth","","Administrative Tort","","A-010-12","A-010-12","201202901","029472012","04/06/2012","5842.03","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5842.03","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL598-74494","GCL598-74494","201202902","029952012","04/11/2012","2518.36","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2518.36","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL#34378","GCL#34378","201202904","029942012","04/11/2012","6000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","31878685","31878685","201202907","029752012","04/13/2012","100000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","313-30728","313-30728","201202909","031512012","04/18/2012","2176.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2176.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197CNY307097","197CNY307097","201202910","029922012","04/13/2012","2583.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2583.34","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","201202913","035192012","05/09/2012","6485.90","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6485.90","N",
"Department of Veterans Affairs","","Administrative Tort","","642-39851","642-39851","201202917","029882012","04/11/2012","5000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-PX-86927-A","197C-PX-86927-A","201202918","030522012","04/12/2012","5608.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5608.58","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SER-2012-01406","TRT-SER-2012-01406","201202924","029822012","04/18/2012","31.55","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","31.55","N",
"Maritime Admin","","Administrative Tort","","NA","NA","201202925","032312012","04/25/2012","6170.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6170.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2011-04366","TRT-WXR-2011-04366","201202927","031542012","04/25/2012","250.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","250.00","N",
"Animal & Plant Hlth","","Administrative Tort","","A-048-11","A-048-11","201202929","031632012","04/20/2012","10500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10500.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SA-63418","197C-SA-63418","201202930","031712012","04/20/2012","2694.60","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2694.60","N",
"Fed Bureau of Invest","","Administrative Tort","","197-SD-73318","197-SD-73318","201202932","031772012","04/20/2012","5471.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5471.13","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-PX-86927-B","197C-PX-86927-B","201202934","030492012","04/12/2012","4793.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4793.33","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-MM-115946","197C-MM-115946","201202935","031822012","04/20/2012","2945.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2945.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NK-119896","197C-NK-119896","201202936","033532012","04/27/2012","2864.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2864.33","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL32072421","GCL32072421","201202938","030572012","04/18/2012","5909.26","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5909.26","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL662-85078","GCL662-85078","201202944","032542012","04/26/2012","3900.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3900.00","N",
"Customs and Border Protection","","Administrative Tort","","TU-2011-15039/JAM","TU-2011-15039/JAM","201202945","031392012","04/18/2012","2320.94","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2320.94","N",
"Department of the Army","","Administrative Tort","","12372T015","12372T015","201202946","029362012","04/05/2012","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of the Army","","Administrative Tort","","12372T015","12372T015","201202946","029372012","04/05/2012","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","11131T094","11131T094","201202948","030792012","04/18/2012","5059.10","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5059.10","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NK-120205","197C-NK-120205","201202949","032362012","04/24/2012","2899.71","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2899.71","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SER-2012-00825","TRT-SER-2012-00825","201202950","030742012","04/18/2012","31.56","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","31.56","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2012-01134","TRT-NCR-2012-01134","201202952","030802012","04/18/2012","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Department of the Air Force","","Administrative Tort","","12-5643","12-5643","201202953","036872012","05/11/2012","2800.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2800.00","N",
"Department of Navy","","Administrative Tort","","J111920","J111920","201202954","030532012","04/12/2012","6950.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6950.00","N",
"Customs and Border Protection","","Administrative Tort","","2007-0048","2007-0048","201202956","030812012","04/18/2012","6325.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6325.00","N",
"Department of the Army","","Administrative Tort","","12131T172","12131T172","201202957","030992012","04/13/2012","3393.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3393.34","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201202959","031222012","04/18/2012","4420.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4420.00","N",
"Department of Veterans Affairs","","Administrative Tort","","662GCL90618","662GCL90618","201202960","030622012","04/13/2012","2750.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","2750.00","N",
"Adm Ofc of US Courts","","Administrative Tort","","12-004","12-004","201202961","030822012","04/13/2012","2933.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2933.80","N",
"Department of Veterans Affairs","","Administrative Tort","","528-27031","528-27031","201202965","030842012","04/18/2012","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Marshals Service","","Administrative Tort","","OGC-34712","OGC-34712","201202966","037192012","06/07/2012","6045.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6045.00","N",
"Natl Park Service","","Administrative Tort","","TC-SF-12-05","","201202967","032602012","04/27/2012","4005.43","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4005.43","N",
"Department of Veterans Affairs","","Administrative Tort","","66264313","66264313","201202969","030852012","04/13/2012","15000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","15000.00","N",
"Bureau of Prisons","","Administrative Tort","","2011-04305","2011-04305","201202970","031832012","04/25/2012","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Department of the Army","","Administrative Tort","","12-171-T055","12-171-T055","201202971","030862012","04/18/2012","27204.34","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","27204.34","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-IR-A9574","197C-IR-A9574","201202973","030882012","04/18/2012","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","12-241-T013","12-241-T013","201202976","030542012","04/12/2012","4188.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4188.00","N",
"Department of Navy","","Administrative Tort","","J120846","J120846","201202977","030292012","04/13/2012","14050.10","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14050.10","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2011-04270","TRT-SCR-2011-04270","201202980","030912012","04/18/2012","54.60","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","54.60","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2012-02039","TRT-WXR-2012-02039","201202982","030752012","04/18/2012","7.70","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","7.70","N",
"Drug Enforcement Adm","","Administrative Tort","","17341CAJ","17341CAJ","201202984","030282012","04/13/2012","125000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","125000.00","N",
"Department of the Army","","Administrative Tort","","12-031-T036","12-031-T036","201202986","030982012","04/18/2012","10984.17","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","10984.17","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-KC-94716","197C-KC-94716","201202987","032372012","04/24/2012","3160.53","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3160.53","N",
"Department of the Army","","Administrative Tort","","12131T176","12131T176","201202989","031122012","04/18/2012","4343.29","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4343.29","N",
"Department of the Air Force","","Administrative Tort","","KAFB 12-388","KAFB 12-388","201202990","032152012","04/24/2012","2756.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2756.83","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL31877021","GCL31877021","201202991","030272012","04/13/2012","27000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","27000.00","N",
"Department of the Army","","Administrative Tort","","11-211-T084","11-211-T084","201202993","042272012","06/21/2012","4769.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4769.91","N",
"Department of the Army","","Administrative Tort","","12-211-T016","12-211-T016","201202994","037582012","06/07/2012","4503.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","4503.00","N",
"Department of the Army","","Administrative Tort","","12-211-T038","12-211-T038","201202996","040712012","06/12/2012","3393.20","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","3393.20","N",
"Department of the Army","","Administrative Tort","","12-211-T041","12-211-T041","201202997","037532012","06/07/2012","2543.76","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","2543.76","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CV-77931","197C-CV-77931","201202998","032032012","04/20/2012","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","12-201-T055","12-201-T055","201203001","030512012","04/18/2012","11303.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11303.72","N",
"Bureau of Prisons","","Administrative Tort","","2012-01628","2012-01628","201203002","030682012","04/13/2012","9040.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9040.97","N",
"Customs and Border Protection","","Administrative Tort","","PR-2011-00238:KIT","PR-2011-00238:KIT","201203005","031692012","04/19/2012","3741.04","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3741.04","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-307302","197C-NY-307302","201203006","030772012","04/13/2012","6723.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6723.34","N",
"Department of the Army","","Administrative Tort","","12-031-T037","12-031-T037","201203007","030872012","04/18/2012","20822.33","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","20822.33","N",
"Department of the Army","","Administrative Tort","","11-211-T075","11-211-T075","201203008","038082012","05/24/2012","8000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","8000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","ICEOPLA 90/1-12.062","ICEOPLA 90/1-12.062","201203009","030472012","04/12/2012","5406.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5406.92","N",
"Department of Navy","","Administrative Tort","","J121097","J121097","201203011","030252012","04/13/2012","4128.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4128.50","N",
"Department of Veterans Affairs","","Administrative Tort","","101-17070","101-17070","201203012","031432012","04/18/2012","440000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","440000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2011-06436","TRT-NCR-2011-06436","201203013","032402012","04/25/2012","36.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","36.00","N",
"Department of Navy","","Administrative Tort","","J102488","J102488","201203014","030242012","04/12/2012","3500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3500.00","N",
"Bureau of Prisons","","Administrative Tort","","2012-01579","2012-01579","201203015","030922012","04/18/2012","37.70","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","37.70","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL32074601","GCL32074601","201203016","031002012","04/18/2012","7848.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7848.22","N",
"Department of the Army","","Administrative Tort","","12-301-T067","12-301-T067","201203019","035582012","05/09/2012","5493.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5493.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CO-32910","197C-CO-32910","201203020","032322012","04/24/2012","3598.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3598.00","N",
"Department of the Army","","Administrative Tort","","12-301-T058","12-301-T058","201203021","031342012","04/18/2012","3345.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3345.00","N",
"Department of Labor","","Administrative Tort","","N/A","N/A","201203022","030692012","04/18/2012","32500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","32500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-16596","101-16596","201203023","042162012","06/27/2012","500000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","500000.00","N",
"Department of the Army","","Administrative Tort","","10-401-T025","10-401-T025","201203027","034322012","05/04/2012","15000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Customs and Border Protection","","Administrative Tort","","NOT PROVIDED","NOT PROVIDED","201203029","030672012","04/13/2012","2600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2600.00","N",
"Department of Navy","","Administrative Tort","","J120769","J120769","201203030","030212012","04/13/2012","11162.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11162.91","N",
"Mine Safety & Health","","Administrative Tort","","12-35650","12-35650","201203031","032392012","04/25/2012","7113.05","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7113.05","N",
"Department of Navy","","Administrative Tort","","J120453","J120453","201203032","030232012","04/13/2012","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Natl Park Service","","Administrative Tort","","T-D-11-0092","T-D-11-0092","201203034","031182012","04/18/2012","3785.04","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3785.04","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 528-25918","GCL 528-25918","201203035","030662012","04/18/2012","18500.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","18500.00","N",
"Bureau of Prisons","","Administrative Tort","","2012-02178","2012-02178","201203037","030652012","04/18/2012","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-305974","197C-NY-305974","201203038","030642012","04/18/2012","6963.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6963.49","N",
"Bur of Indian Affair","","Administrative Tort","","BIA PN 12326A","BIA PN 12326A","201203041","031062012","04/18/2012","14909.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14909.92","N",
"Bur of Indian Affair","","Administrative Tort","","BLA.PN.12434","BLA.PN.12434","201203042","032012012","04/19/2012","12400.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","12400.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-PX-86927","197C-PX-86927","201203044","031402012","04/18/2012","7298.93","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7298.93","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-MM-115770","197C-MM-115770","201203050","031852012","04/20/2012","8000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8000.00","N",
"Department of Navy","","Administrative Tort","","J120763","J120763","201203051","030222012","04/13/2012","2927.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2927.13","N",
"Bureau of Prisons","","Administrative Tort","","2011-00402","2011-00402","201203055","030962012","04/18/2012","71.95","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","71.95","N",
"Internal Revenue Service/S&E","","Administrative Tort","","12-012","12-012","201203057","031152012","04/16/2012","2831.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2831.16","N",
"Secret Service at Homeland Security","","Administrative Tort","","402-809-21674-S","402-809-21674-S","201203058","031872012","04/20/2012","3200.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3200.00","N",
"Department of the Army","","Administrative Tort","","12-031-T039","12-031-T039","201203059","030952012","04/18/2012","9110.53","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9110.53","N",
"Department of Navy","","Administrative Tort","","J120859","J120859","201203063","031312012","04/18/2012","2815.61","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","2815.61","N",
"Department of the Army","","Administrative Tort","","12-041-T011","12-041-T011","201203064","031522012","04/18/2012","4507.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4507.40","N",
"US Army Corps of Engineers","","Administrative Tort","","11N-34T-004","11N-34T-004","201203065","032022012","04/20/2012","12632.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12632.55","N",
"Fed Bureau of Invest","","Administrative Tort","","197CMM115771","197CMM115771","201203068","030892012","04/13/2012","3400.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3400.00","N",
