Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Bur of Land Mgmt","","Administrative Tort","","T-1-B 3139","T-1-B 3139","201302201","022932013","03/27/2013","3326.25","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3326.25","N",
"Fed Bureau of Invest","","Administrative Tort","","197-LR-A2648040","197-LR-A2648040","201302202","026392013","04/19/2013","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Customs and Border Protection","","Administrative Tort","","TL-2012-00452/NH","TL-2012-00452/NH","201302203","021982013","03/21/2013","8000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8000.00","N",
"Department of the Army","","Administrative Tort","","13-121-T020","13-121-T020","201302205","021902013","03/13/2013","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-04363","IN-2012-04363","201302206","021592013","03/21/2013","407.90","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","407.90","N",
"Department of the Army","","Administrative Tort","","13-401-T009","13-401-T009","201302207","023742013","03/27/2013","4788.34","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4788.34","N",
"Department of the Army","","Administrative Tort","","12-P05-T004","12-P05-T004","201302217","021912013","03/13/2013","50000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Navy","","Administrative Tort","","J130334","J130334","201302218","021922013","03/13/2013","5217.23","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5217.23","N",
"Bureau of Prisons","","Administrative Tort","","2012-06331","2012-06331","201302219","022942013","03/26/2013","50.65","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.65","N",
"Department of Veterans Affairs","","Administrative Tort","","101-18400","101-18400","201302220","029332013","04/19/2013","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of the Army","","Administrative Tort","","13-101-T023","13-101-T023","201302222","024822013","04/04/2013","3238.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3238.11","N",
"Department of Veterans Affairs","","Administrative Tort","","RC10# 52655","RC10# 52655","201302223","024842013","04/03/2013","75000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","75000.00","N",
"Department of the Army","","Administrative Tort","","13-401-T004","13-401-T004","201302226","023022013","03/22/2013","3979.94","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3979.94","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-LA-A2704915","197C-LA-A2704915","201302234","022832013","03/27/2013","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Coast Guard","","Administrative Tort","","13-32-LC-0393","13-32-LC-0393","201302235","022822013","03/21/2013","6961.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6961.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-MM-A2666879","197C-MM-A2666879","201302237","022922013","03/27/2013","4491.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4491.00","N",
"Department of the Air Force","","Administrative Tort","","13-1683","13-1683","201302241","023432013","03/22/2013","3071.64","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3071.64","N",
"Department of Navy","","Administrative Tort","","J130070","J130070","201302243","021942013","03/21/2013","5171.42","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5171.42","N",
"Department of the Army","","Administrative Tort","","13311T014","13311T014","201302244","022912013","03/22/2013","3313.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3313.22","N",
"Department of the Air Force","","Administrative Tort","","13-637","13-637","201302245","023062013","03/22/2013","13000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13000.00","N",
"Environmental Protection Agency","","Administrative Tort","","TOR-12-110017","TOR-12-110017","201302246","022902013","03/22/2013","7893.74","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7893.74","N",
"Food Safety & Inspec","","Administrative Tort","","N/A","","201302247","029302013","04/19/2013","36500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","36500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-17876","101-17876","201302249","027862013","04/17/2013","450000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","450000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-17876","101-17876","201302249","027872013","04/04/2013","3292.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","3292.00","N",
"Department of Veterans Affairs","GCL320380","Administrative Tort","","GCL320380","GCL320380","201302251","021932013","03/21/2013","11500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11500.00","N",
"Department of the Army","","Administrative Tort","","12311T098","12311T098","201302252","023422013","03/22/2013","6000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","6000.00","N",
"Bonneville Power","","Administrative Tort","","T-P-11-12","T-P-11-12","201302253","022892013","03/22/2013","3400.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3400.00","N",
"Marshals Service","","Administrative Tort","","40925","40925","201302254","024042013","03/28/2013","2686.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2686.69","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-03430","IN-2012-03430","201302257","023142013","03/27/2013","188.25","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","188.25","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-WF-A2710232","197C-WF-A2710232","201302258","022862013","03/22/2013","2874.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2874.27","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-03134","IN-2012-03134","201302259","023132013","03/27/2013","94.48","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","94.48","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL65775444","GCL65775444","201302260","023402013","03/21/2013","10180.40","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10180.40","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL65775444","GCL65775444","201302260","023412013","03/22/2013","35000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","35000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-00119","IN-2012-00119","201302261","026242013","04/12/2013","2737.91","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","2737.91","N",
"Department of Veterans Affairs","","Administrative Tort","","SC-208","SC-208","201302262","024792013","04/03/2013","25000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Marshals Service","","Administrative Tort","Arizona","40174","40174","201302265","028602013","04/11/2013","12166.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12166.34","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-BA-113087-A","197C-BA-113087-A","201302266","024632013","04/03/2013","4808.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4808.16","N",
"Department of the Army","","Administrative Tort","","13-301-T041","13-301-T041","201302267","021952013","03/15/2013","39857.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","39857.00","N",
"Department of Navy","","Administrative Tort","","J130081","J130081","201302268","021962013","03/21/2013","8514.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8514.58","N",
"Department of Navy","","Administrative Tort","","J130625","J130625","201302269","021972013","03/21/2013","2517.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2517.11","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2012-04724","TRT-NCR-2012-04724","201302270","021442013","03/21/2013","2.85","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","2.85","N",
"Natl Park Service","","Administrative Tort","","TC-SF-13-05","","201302272","023392013","03/27/2013","11761.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11761.40","N",
"Internal Revenue Service/S&E","","Administrative Tort","","IRS# 12-017","IRS# 12-017","201302273","031072013","05/01/2013","8860.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8860.00","N",
"Department of the Army","","Administrative Tort","","12391T024","12391T024","201302274","022802013","03/21/2013","7694.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7694.83","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 516-SC 653","GCL 516-SC 653","201302275","022792013","03/27/2013","9250.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9250.00","N",
"Department of Veterans Affairs","","Administrative Tort","","516-141089","516-141089","201302277","022782013","03/27/2013","15000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of the Army","","Administrative Tort","","13311T001","13311T001","201302278","022772013","03/21/2013","3233.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3233.38","N",
"Department of the Army","","Administrative Tort","","10172T004","10172T004","201302279","022752013","03/27/2013","4812.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4812.50","N",
"Department of Navy","","Administrative Tort","","J130740","J130740","201302280","021992013","03/15/2013","2939.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2939.83","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2011060784144","2011060784144","201302282","022732013","03/27/2013","3646.07","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3646.07","N",
"Department of the Army","","Administrative Tort","","12141T014","12141T014","201302285","024622013","04/05/2013","23500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","23500.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","2013-3169","2013-3169","201302286","022292013","03/15/2013","2536.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2536.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SJ-A2655160","197C-SJ-A2655160","201302287","023792013","03/27/2013","2930.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2930.38","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NH-2388711","197C-NH-2388711","201302289","034862013","05/17/2013","3617.18","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3617.18","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-WF-A2490729","197C-WF-A2490729","201302291","022702013","03/27/2013","13253.36","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13253.36","N",
"Food Safety & Inspec","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201302292","022692013","03/27/2013","7734.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7734.34","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL516145935","GCL516145935","201302293","021292013","03/13/2013","7530.79","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7530.79","N",
"Department of the Army","","Administrative Tort","","12371T054","12371T054","201302294","022762013","03/21/2013","3860.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3860.00","N",
"Department of Navy","","Administrative Tort","","J130623","J130623","201302296","028172013","04/23/2013","3286.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3286.83","N",
"Bur of Indian Affair","","Administrative Tort","","TSP 0018-12R","","201302300","023362013","03/22/2013","5745.54","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5745.54","N",
"Department of Navy","","Administrative Tort","","J130232","J130232","201302301","023102013","04/05/2013","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of Labor","","Administrative Tort","","0500-13-00110","0500-13-00110","201302302","023092013","03/28/2013","2654.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2654.13","N",
"Department of Veterans Affairs","","Administrative Tort","","SC01-73","SC01-73","201302306","023072013","03/22/2013","275000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","275000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-HQ-1709866","197C-HQ-1709866","201302314","025202013","04/03/2013","5904.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5904.57","N",
"Department of the Air Force","","Administrative Tort","","13-6039","13-6039","201302321","023282013","03/22/2013","2731.82","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2731.82","N",
"Department of Navy","","Administrative Tort","","J130343","J130343","201302322","022302013","03/21/2013","6063.51","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6063.51","N",
"Department of Veterans Affairs","","Administrative Tort","","673-190","673-190","201302323","023192013","03/22/2013","32000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","32000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2013-00581","TRT-MXR-2013-00581","201302329","023152013","03/26/2013","168.60","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","168.60","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","OPLA#2544","OPLA#2544","201302330","023252013","03/22/2013","3603.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3603.65","N",
"US Army Corps of Engineers","","Administrative Tort","","20120019001160-94","20120019001160-94","201302331","023292013","03/28/2013","2948.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2948.66","N",
"Department of the Army","","Administrative Tort","","12-251-T086","12-251-T086","201302332","023212013","03/28/2013","6601.41","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6601.41","N",
"Department of Navy","","Administrative Tort","","J120301","J120301","201302337","022322013","03/21/2013","35295.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","35295.00","N",
"Natl Park Service","","Administrative Tort","","09-403","","201302338","023262013","03/28/2013","3575.64","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3575.64","N",
"Department of Navy","","Administrative Tort","","J121406","J121406","201302340","022352013","03/21/2013","13082.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13082.92","N",
"Secret Service at Homeland Security","","Administrative Tort","","108-809-303941-S","108-809-303941-S","201302343","023602013","03/22/2013","14000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-03569","IN-2012-03569","201302344","024192013","03/28/2013","3564.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3564.37","N",
"Customs and Border Protection","","Administrative Tort","","IN-2012-04189","IN-2012-04189","201302345","024202013","03/27/2013","2850.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2850.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2013-00065","IN-2013-00065","201302346","024182013","03/27/2013","3617.08","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3617.08","N",
"Secret Service at Homeland Security","","Administrative Tort","","108-809-303941-S","108-809-303941-S","201302347","023592013","03/22/2013","16000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16000.00","N",
"Secret Service at Homeland Security","","Administrative Tort","","108-809-303941-S","108-809-303941-S","201302348","023582013","03/22/2013","14000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14000.00","N",
"Department of the Army","","Administrative Tort","","12-101-T005","12-101-T005","201302349","022362013","03/21/2013","3461.84","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3461.84","N",
"Secret Service at Homeland Security","","Administrative Tort","","115-809-86065-S","115-809-86065-S","201302350","046542013","08/28/2013","5883.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5883.55","N",
"Department of the Army","","Administrative Tort","","11-101-T013","11-101-T013","201302351","025192013","04/11/2013","3319.45","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3319.45","N",
"Secret Service at Homeland Security","","Administrative Tort","","422-810-10963-S","422-810-10963-S","201302352","027882013","04/17/2013","5074.03","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5074.03","N",
"Department of the Army","","Administrative Tort","","13-101-T024","13-101-T024","201302353","024172013","03/28/2013","5767.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5767.00","N",
"Department of the Army","","Administrative Tort","","12-101-T086","12-101-T086","201302354","022372013","03/21/2013","2649.29","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2649.29","N",
"Department of the Air Force","","Administrative Tort","","12-15692","12-15692","201302355","028292013","04/10/2013","4060.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4060.00","N",
"Department of Navy","","Administrative Tort","","J130558","J130558","201302356","023572013","03/27/2013","3082.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3082.69","N",
"Customs and Border Protection","","Administrative Tort","","12-02617","12-02617","201302358","023502013","03/27/2013","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Coast Guard","","Administrative Tort","","12-32-LC-0382","12-32-LC-0382","201302359","023482013","03/27/2013","20000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","20000.00","N",
"Fed Aviation Admin","","Administrative Tort","","ATL-12-019","ATL-12-019","201302360","025602013","04/12/2013","3093.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3093.22","N",
"Department of Navy","","Administrative Tort","","J121732","J121732","201302361","022382013","03/15/2013","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","830-GC LAWS","830-GC LAWS","201302363","023472013","03/22/2013","5000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Navy","","Administrative Tort","","J121733","J121733","201302364","023122013","03/22/2013","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Animal & Plant Hlth","","Administrative Tort","","A013-13","","201302365","023462013","03/27/2013","7761.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7761.96","N",
"Department of the Air Force","","Administrative Tort","","12-18708","12-18708","201302366","025232013","04/03/2013","6732.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6732.00","N",
"Coast Guard","","Administrative Tort","","13-32-LC-0384","13-32-LC-0384","201302367","023452013","03/27/2013","3634.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3634.00","N",
"US Army Corps of Engineers","","Administrative Tort","","13N34T001","13N34T001","201302368","023722013","03/27/2013","4272.05","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4272.05","N",
"Alcohol Tobacco Fire","","Administrative Tort","","LIT-13-208643","LIT-13-208643","201302369","023442013","03/27/2013","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of the Army","","Administrative Tort","","13-301-T043","13-301-T043","201302371","023112013","03/22/2013","4159.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4159.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","2013-1936","2013-1936","201302373","028262013","04/23/2013","4390.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4390.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2012-06231","TRT-SCR-2012-06231","201302374","023622013","03/26/2013","48.98","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","48.98","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","2013-2630","2013-2630","201302375","026822013","04/16/2013","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-18558","101-18558","201302376","027892013","04/17/2013","175000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","175000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NF-A2535899","197C-NF-A2535899","201302379","027562013","04/25/2013","3855.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3855.63","N",
"Department of Veterans Affairs","","Administrative Tort","","GC 59450","GC 59450","201302380","023692013","03/27/2013","75000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","75000.00","N",
"Department of Navy","","Administrative Tort","","J130643","J130643","201302381","023562013","03/22/2013","3696.61","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3696.61","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL642/38011","GCL642/38011","201302384","025592013","04/12/2013","75000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","75000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197-NY-304863","197-NY-304863","201302386","024922013","04/03/2013","6700.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6700.00","N",
"Department of Navy","","Administrative Tort","","J130401","J130401","201302389","023832013","03/28/2013","3549.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3549.80","N",
"Department of Veterans Affairs","","Administrative Tort","","518-1797","518-1797","201302391","024322013","03/27/2013","3535.23","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3535.23","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-2506687","197C-NY-2506687","201302392","023922013","03/28/2013","9322.95","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9322.95","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-305410-A","197C-NY-305410-A","201302393","023932013","03/27/2013","17166.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17166.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-2506684","197C-NY-2506684","201302394","023942013","03/27/2013","3184.84","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3184.84","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 516-GCL #137644","GCL 516-GCL #137644","201302395","023952013","03/27/2013","23000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","23000.00","N",
"Department of Navy","","Administrative Tort","","J130345","J130345","201302397","023532013","03/27/2013","5187.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5187.65","N",
"Department of Navy","","Administrative Tort","","J130357","J130357","201302400","023542013","03/22/2013","3550.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3550.00","N",
"Forest Service","","Administrative Tort","","2012090020-001","2012090020-001","201302402","024262013","03/28/2013","5950.39","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5950.39","N",
