Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","08351T011","08351T011","200802136","03365141 ","03/17/2008","6390.47","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","6390.47","N",
"Department of Veterans Affairs","","Administrative Tort","","41835","41835","200802139","03365191 ","03/20/2008","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20074334AC","IN20074334AC","200802140","03365211 ","03/13/2008","507.99","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","507.99","N",
"Drug Enforcement Adm","","Administrative Tort","","","","200802141","03365221 ","03/12/2008","3500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS 51848681","GCLAWS 51848681","200802142","03365251 ","03/13/2008","2772.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2772.13","N",
"Geological Survey","","Administrative Tort","","TCSF0719","TCSF0719","200802143","03365281 ","03/11/2008","4213.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4213.73","N",
"Alcohol Tobacco Fire","","Administrative Tort","","27017","27017","200802150","03365411 ","03/12/2008","5647.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5647.38","N",
"Department of Veterans Affairs","","Administrative Tort","","42860","42860","200802155","03365531 ","03/12/2008","70000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","70000.00","N",
"Natl Park Service","","Administrative Tort","","","","200802156","03365551 ","03/14/2008","25000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","25000.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","","","200802158","03365631 ","03/12/2008","37155.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","37155.00","N",
"Natural Resource C","","Administrative Tort","","060441","","200802160","03365651 ","03/13/2008","3359.20","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3359.20","N",
"Department of Veterans Affairs","","Administrative Tort","","36255261","36255261","200802161","03365691 ","03/14/2008","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","60000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL66445822","GCL66445822","200802165","03368211 ","03/18/2008","5093.56","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5093.56","N",
"Department of the Army","","Administrative Tort","","08351T003","08351T003","200802167","03365841 ","03/11/2008","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","08061T006","08061T006","200802168","03365861 ","03/11/2008","4263.14","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4263.14","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL31847294","GCL31847294","200802169","03365881 ","03/17/2008","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","60000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","50261183","50261183","200802170","03365911 ","03/11/2008","8677.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8677.00","N",
"Department of Navy","","Administrative Tort","","J080645","J080645","200802174","03366031 ","03/13/2008","3180.85","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3180.85","N",
"Department of Navy","","Administrative Tort","","S060210","S060210","200802176","03366111 ","03/12/2008","5000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","5000.00","N",
"Customs and Border Protection","","Administrative Tort","","TU073135","","200802179","03366231 ","03/13/2008","6336.98","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6336.98","N",
"Department of the Army","","Administrative Tort","","08-031-T032","08-031-T032","200802180","03366241 ","03/12/2008","5200.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","1300.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","6500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 31649290","GCL 31649290","200802181","03366261 ","03/13/2008","35000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","35000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 541-25544","GCL 541-25544","200802183","03366321 ","03/19/2008","2040.29","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 541-25544","GCL 541-25544","200802183","03366331 ","03/18/2008","20000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 541-25804","GCL 541-25804","200802184","03366351 ","03/19/2008","2025.85","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 541-25804","GCL 541-25804","200802184","03366361 ","03/18/2008","20000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","20000.00","N",
"Bur of Indian Affair","","Administrative Tort","","BIA 1938","","200802186","03366391 ","03/19/2008","5137.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5137.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197A-BF-39562","197A-BF-39562","200802188","03366431 ","03/12/2008","2812.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2812.69","N",
"Customs and Border Protection","","Administrative Tort","","IN-2007-5149","","200802192","03366511 ","03/19/2008","3148.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3148.55","N",
"US Army Corps of Engineers","","Administrative Tort","","07-N21-T012","","200802193","03366521 ","03/19/2008","3100.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3100.33","N",
"Social Security Administration","","Administrative Tort","","663162","663162","200802194","03366541 ","03/12/2008","15000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of the Army","","Administrative Tort","","06271T024","06271T024","200802198","03366611 ","03/13/2008","6500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1017161","GCL1017161","200802199","03366631 ","03/13/2008","350000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","350000.00","N",
"Department of Navy","","Administrative Tort","","J080647","J080647","200802211","03366901 ","03/13/2008","3068.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3068.16","N",
"Department of Navy","","Administrative Tort","","J080536","J080536","200802212","03366931 ","03/18/2008","2355.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2355.50","N",
"Department of the Army","","Administrative Tort","","05321T054","05321T054","200802214","03366981 ","03/14/2008","20989.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20989.99","N",
"Department of Navy","","Administrative Tort","","0732LC0425","0732LC0425","200802215","03366971 ","03/18/2008","2715.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2715.66","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200802216","03367001 ","03/18/2008","8365.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8365.99","N",
"Immigration & Nat","","Administrative Tort","","90108091","90108091","200802218","03367041 ","03/14/2008","7041.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7041.97","N",
"Department of Navy","","Administrative Tort","","J071328","J071328","200802219","03367051 ","03/17/2008","2791.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2791.32","N",
"Department of Navy","","Administrative Tort","","N050764","N050764","200802220","03367141 ","03/14/2008","371676.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","371676.00","N",
"Department of Navy","","Administrative Tort","","J080437","J080437","200802222","03367181 ","03/18/2008","7773.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7773.89","N",
"Department of Navy","","Administrative Tort","","J071996","J071996","200802223","03367201 ","03/18/2008","7432.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7432.59","N",
"Department of Navy","","Administrative Tort","","J080127","J080127","200802225","03367271 ","03/18/2008","2522.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2522.46","N",
"Department of Navy","","Administrative Tort","","JO71783","JO71783","200802226","03367291 ","03/18/2008","4052.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4052.99","N",
"Department of Navy","","Administrative Tort","","","","200802227","03375051 ","03/20/2008","11181.68","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","11181.68","N",
"Department of Navy","","Administrative Tort","","J080282","J080282","200802228","03367301 ","03/17/2008","4891.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4891.73","N",
"Department of Navy","","Administrative Tort","","J080427","J080427","200802229","03367311 ","03/18/2008","9863.98","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9863.98","N",
"Customs and Border Protection","","Administrative Tort","","20070423","20070423","200802230","03367331 ","03/17/2008","15000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Navy","","Administrative Tort","","J080582","J080582","200802231","03367341 ","03/20/2008","3638.08","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3638.08","N",
"Department of the Army","","Administrative Tort","","08354T004","08354T004","200802234","03367451 ","03/18/2008","2712.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2712.97","N",
"Western Area Power","","Administrative Tort","","2008-018","2008-018","200802235","03367461 ","03/18/2008","3650.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3650.00","N",
"Geological Survey","","Administrative Tort","","UGS SE 001","","200802236","03367491 ","03/17/2008","3216.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3216.13","N",
"Fed Bureau of Invest","","Administrative Tort","","197C LA 249906","197C LA 249906","200802238","03367521 ","03/14/2008","3488.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3488.49","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL31849512","GCL31849512","200802239","03367531 ","03/14/2008","95000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","95000.00","N",
"Department of Navy","","Administrative Tort","","J080817","J080817","200802248","03367741 ","03/18/2008","3317.75","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3317.75","N",
"Department of Navy","","Administrative Tort","","J072228","J072228","200802249","03367761 ","03/18/2008","3019.12","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3019.12","N",
"Department of Navy","","Administrative Tort","","J080014","J080014","200802250","03367771 ","03/18/2008","49000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","49000.00","N",
"Department of the Army","","Administrative Tort","","08251T014","08251T014","200802253","03367851 ","03/18/2008","9600.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","2400.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","12000.00","N",
"Department of the Army","","Administrative Tort","","07321T042","07321T042","200802256","03367951 ","03/18/2008","8400.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","2100.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","10500.00","N",
"Department of Navy","","Administrative Tort","","J071007","J071007","200802258","03367991 ","03/18/2008","14500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14500.00","N",
"Department of Navy","","Administrative Tort","","J072182","J072182","200802259","03368021 ","03/18/2008","6329.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6329.59","N",
"Department of the Army","","Administrative Tort","","08061T009","08061T009","200802260","03368031 ","03/18/2008","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of Navy","","Administrative Tort","","J080024","J080024","200802261","03368051 ","03/18/2008","11000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11000.00","N",
"Customs and Border Protection","","Administrative Tort","","","","200802262","03368071 ","03/18/2008","8266.88","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8266.88","N",
"Department of Navy","","Administrative Tort","","J080180","J080180","200802263","03368131 ","03/18/2008","3354.02","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3354.02","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL66231809","GCL66231809","200802264","03368261 ","03/18/2008","80000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","20000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","100000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197ACV73963","197ACV73963","200802265","03368141 ","03/18/2008","3334.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3334.27","N",
"Department of Navy","","Administrative Tort","","J070544","J070544","200802266","03368181 ","03/18/2008","25000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","61838246","61838246","200802267","03368241 ","03/19/2008","25000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","35898","35898","200802268","03368331 ","03/18/2008","9000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","9000.00","N",
"Department of the Army","","Administrative Tort","","08201T030","08201T030","200802269","03368341 ","03/18/2008","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of the Air Force","","Administrative Tort","","200801","200801","200802273","03368441 ","03/18/2008","3000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of the Army","","Administrative Tort","","08201T051","08201T051","200802276","03368541 ","03/18/2008","22270.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","22270.69","N",
"Department of Navy","","Administrative Tort","","J071095","J071095","200802282","03368841 ","03/17/2008","3369.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3369.69","N",
"Department of the Army","","Administrative Tort","","08061T028","08061T028","200802287","03369031 ","03/18/2008","4406.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4406.22","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL65757256","GCL65757256","200802288","03368951 ","03/17/2008","3637.57","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3637.57","N",
"Department of the Army","","Administrative Tort","","08351T024","08351T024","200802290","03368991 ","03/18/2008","12351.35","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","12351.35","N",
"Department of Veterans Affairs","","Administrative Tort","","51850306","51850306","200802291","03369071 ","03/18/2008","2507.88","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2507.88","N",
"Fed Aviation Admin","","Administrative Tort","","060022","060022","200802292","03369081 ","03/18/2008","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","08261T060","08261T060","200802294","03369141 ","03/18/2008","3500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3500.00","N",
"Department of the Air Force","","Administrative Tort","","04312","04312","200802296","03369221 ","03/18/2008","9136.15","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9136.15","N",
"Department of the Air Force","","Administrative Tort","","07272","07272","200802297","03369231 ","03/18/2008","175000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","175000.00","N",
"Secret Service at Homeland Security","","Administrative Tort","","1158090081407S","1158090081407S","200802298","03369271 ","03/18/2008","3487.71","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3487.71","N",
"Secret Service at Homeland Security","","Administrative Tort","","3338096676S","3338096676S","200802299","03369291 ","03/18/2008","3555.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3555.92","N",
"Forest Service","","Administrative Tort","","20070500102001","20070500102001","200802300","03369312 ","03/18/2008","676.42","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","676.42","N",
"Bureau of Prisons","","Administrative Tort","","TRTSCR200801666","TRTSCR200801666","200802301","03369341 ","03/18/2008","4483.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4483.00","N",
"Department of the Army","","Administrative Tort","","08141T039","08141T039","200802304","03369441 ","03/18/2008","5040.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5040.00","N",
"Marshals Service","","Administrative Tort","","","","200802306","03369481 ","03/18/2008","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of the Army","","Administrative Tort","","07271T007","07271T007","200802308","03369521 ","03/18/2008","16873.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16873.97","N",
"Natl Park Service","","Administrative Tort","","","","200802309","03369541 ","03/18/2008","3829.07","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3829.07","N",
"Department of Navy","","Administrative Tort","","J080344","J080344","200802311","03369581 ","03/20/2008","5979.80","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5979.80","N",
"Department of Navy","","Administrative Tort","","J072262","J072262","200802312","03369611 ","03/20/2008","4055.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4055.13","N",
"Department of Health and Human Services","","Administrative Tort","","070276","070276","200802313","03369941 ","03/18/2008","7187.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7187.00","N",
"Department of the Army","","Administrative Tort","","06131T139","06131T139","200802314","03369681 ","03/18/2008","545019.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","545019.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS51846382","GCLAWS51846382","200802315","03369671 ","03/18/2008","7000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS51846382","GCLAWS51846382","200802315","03369901 ","03/17/2008","2095.47","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2095.47","N",
"Department of the Army","","Administrative Tort","","05C90T007","05C90T007","200802316","03369701 ","03/18/2008","200000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of the Army","","Administrative Tort","","05C90T008","05C90T008","200802317","03369721 ","03/18/2008","150000.00","10-USC-2734              ","Foreign Claims Act","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of the Army","","Administrative Tort","","08091T023","08091T023","200802318","03369741 ","03/20/2008","4532.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4532.38","N",
"Department of the Army","","Administrative Tort","","06122T004","06122T004","200802319","03369751 ","03/18/2008","179530.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","179530.00","N",
"Department of the Army","","Administrative Tort","","06122T004","06122T004","200802319","03369761 ","03/17/2008","20470.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"US Army Corps of Engineers","","Administrative Tort","","07N15T10249","07N15T10249","200802320","03369791 ","03/21/2008","17668.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17668.00","N",
"Department of the Army","","Administrative Tort","","08091T030","08091T030","200802321","03369801 ","03/20/2008","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Forest Service","","Administrative Tort","","20070500102001","20070500102001","200802322","03369821 ","03/18/2008","3205.86","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3205.86","N",
"Department of the Army","","Administrative Tort","","07261T064","07261T064","200802323","03369831 ","03/18/2008","16500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","51850306","51850306","200802324","03369871 ","03/21/2008","2507.88","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2507.88","N",
"Department of the Army","","Administrative Tort","","06P04T011","06P04T011","200802326","03369931 ","03/18/2008","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of the Army","","Administrative Tort","","06P04T011","06P04T011","200802326","03369951 ","03/18/2008","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of the Army","","Administrative Tort","","06P04T011","06P04T011","200802326","03369952 ","03/18/2008","100000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2007060526330","2007060526330","200802332","03370141 ","03/18/2008","2505.19","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","2505.19","N",
"FEMA","","Administrative Tort","","0802R6C","0802R6C","200802337","03370281 ","03/18/2008","2895.19","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2895.19","N",
"Department of the Army","","Administrative Tort","","07401T023","07401T023","200802338","03370291 ","03/18/2008","24000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","24000.00","N",
"Department of the Army","","Administrative Tort","","08372T005","08372T005","200802339","03370341 ","03/18/2008","12209.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12209.00","N",
"Department of the Army","","Administrative Tort","","08351T029","08351T029","200802347","03370481 ","03/18/2008","4826.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4826.13","N",
"Department of the Army","","Administrative Tort","","08401T016","08401T016","200802348","03370511 ","03/18/2008","2703.81","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2703.81","N",
"Department of the Army","","Administrative Tort","","07351T062","07351T062","200802349","03370531 ","03/18/2008","3588.12","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","3588.12","N",
"Department of Veterans Affairs","","Administrative Tort","","32629181","32629181","200802352","03370591 ","03/18/2008","30000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","30000.00","N",
"Department of the Army","","Administrative Tort","","08201T009","08201T009","200802353","03370611 ","03/18/2008","7644.39","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","1911.10","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","9555.49","N",
