Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","05361T039","05361T039","200605400","03072701 ","07/13/2006","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","06241T019","06241T019","200605402","03072731 ","07/14/2006","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Department of the Army","","Administrative Tort","","06031T070","06031T070","200605403","03072741 ","07/11/2006","6192.93","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6192.93","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2005092393185","2005092393185","200605405","03072761 ","07/11/2006","2514.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2514.38","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2005092092899","2005092092899","200605408","03076301 ","07/27/2006","4275.74","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4275.74","N",
"Coast Guard","","Administrative Tort","","0632LC0772","0632LC0772","200605616","03072861 ","07/14/2006","3545.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3545.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605617","03072871 ","09/13/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605618","03072891 ","09/13/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605620","03072941 ","09/14/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605623","03072981 ","09/13/2006","27.50","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","27.50","N",
"Department of the Army","","Administrative Tort","","03201T074","03201T074","200605624","03073011 ","09/13/2006","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605625","03073041 ","09/13/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Department of the Army","","Administrative Tort","","03201T073","03201T073","200605626","03073081 ","07/12/2006","90000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","90000.00","N",
"Department of the Air Force","","Administrative Tort","","06123T","06123T","200605627","03073101 ","07/13/2006","4869.20","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4869.20","N",
"Department of Navy","","Administrative Tort","","J061252","J061252","200605629","03073121 ","07/13/2006","4908.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4908.68","N",
"Department of the Army","","Administrative Tort","","06141T014","06141T014","200605631","03073191 ","07/12/2006","2768.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2768.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605632","03073201 ","09/13/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Department of Navy","","Administrative Tort","","060364","060364","200605633","03073221 ","07/12/2006","3451.75","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3451.75","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605639","03073361 ","09/13/2006","22.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","22.00","N",
"Department of the Army","","Administrative Tort","","06 281 T040","06 281 T040","200605641","03073431 ","07/13/2006","6737.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6737.69","N",
"Department of the Army","","Administrative Tort","","00391T017","00391T017","200605646","03073491 ","07/12/2006","32500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","32500.00","N",
"Department of the Army","","Administrative Tort","","06211T032","06211T032","200605648","03073551 ","07/11/2006","8028.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8028.99","N",
"Customs and Border Protection","","Administrative Tort","","060065TUMSFFTCA","060065TUMSFFTCA","200605649","03073571 ","07/12/2006","8587.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8587.68","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605654","03073821 ","09/13/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Department of Veterans Affairs","","Administrative Tort","","44510","44510","200605656","03073991 ","07/13/2006","75000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","75000.00","N",
"Department of the Army","","Administrative Tort","","06N03T038","06N03T038","200605657","03073901 ","08/01/2006","10418.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10418.72","N",
"Fed Bureau of Invest","","Administrative Tort","","197AHO65915","197AHO65915","200605660","03073971 ","07/12/2006","2718.79","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2718.79","N",
"Department of the Army","","Administrative Tort","","06372T020","06372T020","200605665","03074091 ","07/12/2006","3264.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3264.50","N",
"Department of Veterans Affairs","","Administrative Tort","","66232826","66232826","200605666","03074121 ","07/12/2006","4064.89","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","4064.89","N",
"Department of Navy","","Administrative Tort","","040480","040480","200605667","03074141 ","07/13/2006","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Department of the Army","","Administrative Tort","","06401T047","06401T047","200605670","03074181 ","07/14/2006","3100.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3100.00","N",
"Department of the Army","","Administrative Tort","","06401T046","06401T046","200605671","03074201 ","07/14/2006","3603.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3603.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL674154358","GCL674154358","200605672","03074191 ","07/12/2006","54000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","54000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL67452934","GCL67452934","200605674","03074271 ","07/13/2006","25000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of the Air Force","","Administrative Tort","","06409","06409","200605675","03074281 ","07/12/2006","3324.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3324.25","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605678","03074371 ","07/25/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605680","03074411 ","07/12/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605681","03074421 ","07/27/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605682","03074441 ","08/02/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197APX77475","197APX77475","200605685","03074501 ","07/26/2006","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605686","03074521 ","07/31/2006","42.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","42.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605687","03074531 ","07/27/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605690","03074591 ","07/27/2006","106.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","106.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605692","03074601 ","08/02/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Department of the Army","","Administrative Tort","","06371T031","06371T031","200605693","03074641 ","09/13/2006","3371.26","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3371.26","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605694","03074651 ","08/02/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Department of Navy","","Administrative Tort","","N040884","N040884","200605697","03074741 ","07/13/2006","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605698","03074751 ","08/03/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Forest Service","","Administrative Tort","","","","200605699","03074771 ","09/13/2006","2947.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2947.34","N",
"Indian Health Svc","","Administrative Tort","","06 0042/ 0043","","200605702","03074841 ","07/13/2006","15000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","15000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605703","03074861 ","08/03/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605705","03074921 ","08/03/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605706","03074941 ","07/27/2006","33.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","33.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605710","03075001 ","08/03/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Department of the Army","","Administrative Tort","","06401T042","06401T042","200605711","03075171 ","07/13/2006","2982.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2982.91","N",
"Coast Guard","","Administrative Tort","","0632 LC 0822","0632 LC 0822","200605713","03075051 ","09/13/2006","4457.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4457.00","N",
"Department of Veterans Affairs","","Administrative Tort","","51835580","51835580","200605714","03075091 ","06/23/2006","85000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","85000.00","N",
"Department of the Army","","Administrative Tort","","01 101 T047","01 101 T047","200605715","03075101 ","09/13/2006","6528.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6528.55","N",
"Department of the Army","","Administrative Tort","","05291T054","05291T054","200605718","03075201 ","08/21/2006","20000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of the Army","","Administrative Tort","","06241T053","06241T053","200605719","03075221 ","07/13/2006","3182.12","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3182.12","N",
"Department of the Army","","Administrative Tort","","05 201 T123","05 201 T123","200605726","03075391 ","09/13/2006","24000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","6000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","30000.00","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200605730","03075471 ","07/14/2006","3552.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3552.59","N",
"Department of Justice","","Administrative Tort","","2004V00039","2004V00039","200605732","03075591 ","08/08/2006","0.00","","","0.00","","","16.90","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.90","N",
"Drug Enforcement Adm","","Administrative Tort","","","","200605734","03075531 ","07/27/2006","4618.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4618.16","N",
"Department of the Army","","Administrative Tort","","06141T053","06141T053","200605735","03075541 ","07/14/2006","2893.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2893.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605737","03075571 ","07/27/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605738","03075611 ","07/27/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605739","03075641 ","07/26/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605741","03075681 ","08/02/2006","31.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","31.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605743","03075701 ","07/31/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605744","03075721 ","07/27/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605745","03075771 ","08/21/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605747","03075801 ","07/27/2006","31.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","31.00","N",
"Immigration & Nat","","Administrative Tort","","","","200605748","03075821 ","09/13/2006","19620.61","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","19620.61","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605749","03075841 ","08/21/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605750","03075891 ","08/02/2006","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197ABS96638","197ABS96638","200605751","03075861 ","09/13/2006","2587.74","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2587.74","N",
"Immigration & Nat","","Administrative Tort","","WRCOU 90/1-05.019","","200605752","03075871 ","07/27/2006","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605753","03075911 ","09/07/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605754","03075931 ","07/27/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605755","03075951 ","07/27/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Marshals Service","","Administrative Tort","","","","200605756","03075991 ","07/27/2006","2615.51","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2615.51","N",
"Department of Navy","","Administrative Tort","","050726","050726","200605757","03076001 ","07/27/2006","10439.85","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10439.85","N",
"Department of the Army","","Administrative Tort","","06P05T046","06P05T046","200605758","03076041 ","07/27/2006","3561.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3561.00","N",
"Department of the Army","","Administrative Tort","","03302T023/T024","03302T023/T024","200605761","03076091 ","07/07/2006","2505261.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","2505261.00","N",
"Department of the Air Force","","Administrative Tort","","0663TV","0663TV","200605763","03076151 ","08/22/2006","3333.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3333.38","N",
"Immigration & Nat","","Administrative Tort","","CRCOU 90/1-06.125","","200605770","03076391 ","08/02/2006","8584.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8584.00","N",
"Immigration & Nat","","Administrative Tort","","CRCOU 90/1-06.185","","200605772","03076441 ","07/27/2006","7865.62","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","7865.62","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","","","200605776","03076531 ","09/13/2006","5737.43","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5737.43","N",
"Immigration & Nat","","Administrative Tort","","CRCOU 90/1-06.122","","200605780","03076651 ","07/27/2006","5468.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5468.40","N",
"Immigration & Nat","","Administrative Tort","","","","200605781","03076681 ","07/27/2006","5139.88","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5139.88","N",
"Immigration & Nat","","Administrative Tort","","CRCOU 90/1-06.076","","200605782","03076691 ","07/27/2006","2920.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2920.00","N",
"Department of the Army","","Administrative Tort","","06354T007","06354T007","200605787","03076821 ","09/07/2006","7757.52","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7757.52","N",
"Department of Navy","","Administrative Tort","","04FTA226","04FTA226","200605788","03076841 ","07/31/2006","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Army","","Administrative Tort","","06354T023","06354T023","200605789","03076881 ","09/14/2006","3280.39","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3280.39","N",
"FEMA","","Administrative Tort","","060071C","060071C","200605790","03076891 ","07/27/2006","2700.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2700.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20060890","IN20060890","200605791","03076911 ","08/02/2006","196.33","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","196.33","N",
"Department of Navy","","Administrative Tort","","060249","060249","200605794","03076991 ","07/27/2006","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of the Air Force","","Administrative Tort","","06-387","06-387","200605795","03077001 ","08/02/2006","33479.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","33479.32","N",
"Department of the Air Force","","Administrative Tort","","06337T","06337T","200605796","03077021 ","07/26/2006","5010.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5010.00","N",
"Bur of Land Mgmt","","Administrative Tort","","TSP295706H","","200605797","03077031 ","08/02/2006","8365.03","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8365.03","N",
"Social Security Administration","c045483rbl","Administrative Tort","","2004V00862","","200605799","03077081 ","08/10/2006","0.00","","","0.00","","","5.64","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","5.64","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605800","03077091 ","08/02/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605801","03077101 ","08/02/2006","18.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","18.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605802","03077111 ","07/27/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605804","03077131 ","08/02/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605805","03077151 ","09/07/2006","12.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","12.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605806","03077191 ","08/02/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605807","03077211 ","07/27/2006","28.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","28.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605809","03077241 ","07/27/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605810","03077251 ","08/07/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605812","03077301 ","08/02/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605813","03077321 ","07/27/2006","33.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","33.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605814","03077341 ","08/04/2006","30.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.00","N",
"Customs and Border Protection","","Administrative Tort","","060892","060892","200605815","03077351 ","08/02/2006","2963.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2963.72","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605816","03077361 ","08/02/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605817","03077381 ","07/27/2006","33.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","33.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605818","03077391 ","08/04/2006","32.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","32.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605820","03077421 ","08/04/2006","20.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","20.00","N",
"Department of Navy","","Administrative Tort","","040327","040327","200605821","03077451 ","07/27/2006","3008.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3008.09","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605822","03077471 ","08/04/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605823","03077491 ","07/27/2006","100.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","100.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605825","03077541 ","07/31/2006","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605826","03077551 ","08/21/2006","300.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","300.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605827","03077641 ","07/27/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605828","03077581 ","08/04/2006","60.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","60.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605830","03077601 ","07/31/2006","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605831","03077651 ","07/31/2006","27.50","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","27.50","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605832","03077671 ","07/31/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605833","03077691 ","07/31/2006","29.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","29.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605834","03077711 ","08/02/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","","","200605836","03077781 ","08/03/2006","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 1015656","GCL 1015656","200605839","03077831 ","07/27/2006","100000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
