Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Veterans Affairs","","Administrative Tort","","SC-6638","SC-6638","201504686","063312015","06/23/2015","3704.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3704.38","N",
"Department of the Army","","Administrative Tort","","15141T016","15141T016","201504687","063342015","06/23/2015","5644.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5644.00","N",
"Department of the Air Force","","Administrative Tort","","15-12267","15-12267","201504691","063242015","06/23/2015","4068.85","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4068.85","N",
"Department of the Army","","Administrative Tort","","14141T026","14141T026","201504703","064992015","07/06/2015","2845.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2845.00","N",
"Department of Navy","","Administrative Tort","","J151311","J151311","201504706","064332015","07/01/2015","6073.23","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","6073.23","N",
"Department of Navy","","Administrative Tort","","J150030","J150030","201504707","064432015","07/01/2015","4913.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4913.73","N",
"Customs and Border Protection","","Administrative Tort","","SD-2014-01797","","201504708","065452015","07/08/2015","6915.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6915.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC9175","VC9175","201504711","065472015","07/08/2015","100000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2013082906399","2013082906399","201504713","063372015","06/24/2015","8655.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","8655.00","N",
"Department of the Army","","Administrative Tort","","15311T025","15311T025","201504715","065412015","07/08/2015","4266.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4266.09","N",
"Department of the Air Force","","Administrative Tort","","15-10036","15-10036","201504718","065122015","07/08/2015","8448.02","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8448.02","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2013082906399","2013082906399","201504721","063642015","07/06/2015","9631.29","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","9631.29","N",
"Alcohol Tobacco Fire","","Administrative Tort","","LIT-14-219806","LIT-14-219806","201504722","063652015","07/06/2015","11702.13","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11702.13","N",
"Department of the Army","","Administrative Tort","","14-061-T061","14-061-T061","201504723","063632015","07/09/2015","3653.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3653.22","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 8873","VC 8873","201504724","063622015","07/06/2015","99000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","99000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2014-01991","IN-2014-01991","201504733","067722015","07/17/2015","8930.93","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8930.93","N",
"Customs and Border Protection","","Administrative Tort","","IN-2015-01067","IN-2015-01067","201504734","066332015","07/13/2015","6848.44","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6848.44","N",
"Customs and Border Protection","","Administrative Tort","","IN-2014-02388","IN-2014-02388","201504735","074702015","08/19/2015","2977.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2977.99","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2015-02058","TRT-SCR-2015-02058","201504737","065432015","07/13/2015","49.72","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","49.72","N",
"Department of Navy","","Administrative Tort","","J150120","J150120","201504738","064502015","07/01/2015","5727.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5727.58","N",
"Department of the Army","","Administrative Tort","","15-261-T067","15-261-T067","201504739","063882015","07/06/2015","5611.64","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5611.64","N",
"Department of Navy","","Administrative Tort","","J150923","J150923","201504740","064512015","07/01/2015","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Navy","","Administrative Tort","","J141862","J141862","201504741","064522015","07/01/2015","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","7391","7391","201504742","068902015","07/24/2015","45000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","45000.00","N",
"Department of Navy","","Administrative Tort","","J150899","J150899","201504743","064572015","07/01/2015","8126.02","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8126.02","N",
"Department of Veterans Affairs","","Administrative Tort","","SC 11335","SC 11335","201504745","063922015","06/26/2015","2684.60","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","2684.60","N",
"Smithsonian Institution","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201504749","064072015","06/26/2015","3924.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3924.68","N",
"Bur of Indian Affair","","Administrative Tort","","NONE PROVIDED","","201504751","064782015","07/06/2015","9011.53","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9011.53","N",
"Department of the Air Force","15-12952","Administrative Tort","","15-12952","15-12952","201504756","066082015","07/09/2015","12134.10","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12134.10","N",
"Department of the Air Force","","Administrative Tort","","15-11858","15-11858","201504757","064342015","07/01/2015","35033.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","35033.38","N",
"Department of Veterans Affairs","","Administrative Tort","","101-8305","101-8305","201504761","064352015","07/01/2015","225000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","225000.00","N",
"Department of Navy","","Administrative Tort","","J150350A","J150350A","201504762","066202015","07/09/2015","9221.24","28-USC-2672 Aircrash     ","Federal Tort Claims AcAircrasht/Admin/Aircrash","0.00","","","0.00","","","0.00","","","9221.24","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2015-02568","TRT-SCR-2015-02568","201504763","069162015","07/30/2015","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Natl Park Service","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201504765","070122015","08/03/2015","3168.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3168.89","N",
"Department of Navy","","Administrative Tort","","J151001","J151001","201504767","064632015","07/01/2015","6559.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6559.30","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2014-05112","TRT-SCR-2014-05112","201504768","064092015","06/26/2015","6513.03","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6513.03","N",
"Comm on Natl & Community Service","","Administrative Tort","","2015-7","2015-7","201504769","064062015","06/26/2015","6818.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6818.09","N",
"Department of the Army","","Administrative Tort","","14-031-T034","14-031-T034","201504770","063942015","06/26/2015","8353.05","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8353.05","N",
"Social Security Administration","","Administrative Tort","","NONE PROVIDED","","201504771","064382015","07/01/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Rural Development","","Administrative Tort","","8072113","","201504772","064492015","07/01/2015","5560.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5560.25","N",
"Department of the Army","","Administrative Tort","","15311T010","15311T010","201504773","064842015","07/06/2015","6208.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6208.50","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2014-00381","TRT-SCR-2014-00381","201504774","064052015","06/26/2015","12.27","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","12.27","N",
"Bureau of Prisons","","Administrative Tort","","TRT-SCR-2015-01543","TRT-SCR-2015-01543","201504776","064042015","06/26/2015","121.78","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","121.78","N",
"Natl Park Service","","Administrative Tort","","INTENTIONALLY BLANK","","201504777","064112015","06/26/2015","2972.90","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2972.90","N",
"Coast Guard","","Administrative Tort","","14-LC-0352","14-LC-0352","201504778","069612015","07/30/2015","14500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14500.00","N",
"Department of Navy","","Administrative Tort","","J151371","J151371","201504784","064592015","07/01/2015","3938.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3938.01","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 516-7795","GCL 516-7795","201504786","064552015","07/01/2015","45000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","45000.00","N",
"Department of the Army","","Administrative Tort","","15311T023","15311T023","201504787","064642015","07/01/2015","4881.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4881.01","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS 9501","GCLAWS 9501","201504790","064652015","07/01/2015","5000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","5000.00","N",
"Forest Service","","Administrative Tort","","2015060028-001","2015060028-001","201504791","064192015","06/26/2015","4806.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4806.50","N",
"Department of Navy","","Administrative Tort","","J150902","J150902","201504795","064602015","07/01/2015","7000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-LA-A6452043","197C-LA-A6452043","201504798","064532015","07/01/2015","3619.10","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3619.10","N",
"Department of Navy","","Administrative Tort","","J150897","J150897","201504799","064612015","07/01/2015","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","15-401-T008","15-401-T008","201504801","064542015","07/01/2015","3735.77","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3735.77","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2015-00550","TRT-MXR-2015-00550","201504804","067042015","07/15/2015","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 7834","VC 7834","201504805","064682015","07/01/2015","70000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","70000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 7834","VC 7834","201504805","064692015","09/22/2015","2700.79","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","2700.79","N",
"Department of Veterans Affairs","","Administrative Tort","","VC7279","VC7279","201504806","067062015","07/15/2015","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of the Army","","Administrative Tort","","14151T048","14151T048","201504808","067442015","07/16/2015","3807.41","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3807.41","N",
"US Army Corps of Engineers","","Administrative Tort","","15N34T002","15N34T002","201504809","069392015","07/30/2015","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC-7224","VC-7224","201504810","067482015","07/16/2015","31308.48","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","31308.48","N",
"Department of Veterans Affairs","","Administrative Tort","","VC-7224","VC-7224","201504810","067492015","09/22/2015","99.80","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","99.80","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 8842","VC 8842","201504812","064852015","07/06/2015","10014.75","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","10014.75","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-6059131","197C-NY-6059131","201504813","065292015","07/08/2015","2797.94","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2797.94","N",
"Department of the Army","","Administrative Tort","","15-061-T045","15-061-T045","201504814","067102015","07/15/2015","7483.53","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7483.53","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2011-003638","TRT-NCR-2011-003638","201504815","064812015","07/06/2015","7500.00","28-USC-2672 Fls-Arrest   ","Federal Tort Claims Act/Admin/Fls-Arrest","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL3204472","GCL3204472","201504816","065402015","07/08/2015","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","6579084","6579084","201504817","067952015","07/21/2015","55000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","55000.00","N",
"Bureau of Prisons","","Administrative Tort","","2015-01995","2015-01995","201504818","064922015","07/09/2015","15.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","15.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC-8471","VC-8471","201504820","064822015","07/06/2015","9500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9500.00","N",
"Department of the Army","","Administrative Tort","","15-171-T047","15-171-T047","201504822","067052015","07/15/2015","7500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of the Army","","Administrative Tort","","15-031-T051","15-031-T051","201504825","065002015","07/06/2015","6837.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6837.25","N",
"Department of the Army","","Administrative Tort","","14141T026","14141T026","201504826","067402015","07/16/2015","2845.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2845.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL313-9236","GCL313-9236","201504827","064982015","07/06/2015","3368.47","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3368.47","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2014-01658","TRT-MXR-2014-01658","201504828","064962015","07/09/2015","50.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","50.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC11108","VC11108","201504829","064952015","07/06/2015","7441.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7441.87","N",
"Department of Veterans Affairs","","Administrative Tort","","VC9352","VC9352","201504830","064942015","07/06/2015","125000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","125000.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","15-222027","15-222027","201504831","064972015","07/06/2015","47900.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","47900.00","N",
"Department of Navy","","Administrative Tort","","J151380","J151380","201504832","065062015","07/08/2015","4583.51","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4583.51","N",
"Department of Veterans Affairs","","Administrative Tort","","662-9176","662-9176","201504833","069342015","07/30/2015","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC - 8913","VC - 8913","201504837","067112015","07/15/2015","2636.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2636.73","N",
"Secret Service at Homeland Security","","Administrative Tort","","115-810-89527-S","115-810-89527-S","201504839","065112015","07/08/2015","6056.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6056.99","N",
"Department of Veterans Affairs","","Administrative Tort","","9199","9199","201504840","064932015","07/06/2015","40000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","40000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC7776","VC7776","201504845","066412015","07/15/2015","8077.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8077.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC9686","VC9686","201504847","073022015","08/12/2015","55000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","55000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 8318","GCL 8318","201504848","067762015","07/17/2015","8235.04","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8235.04","N",
"Secret Service at Homeland Security","","Administrative Tort","","102-890-71689","102-890-71689","201504849","065102015","07/08/2015","7485.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7485.49","N",
"Secret Service at Homeland Security","","Administrative Tort","","101-810-40307-S","101-810-40307-S","201504850","065092015","07/08/2015","5267.61","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5267.61","N",
"Department of the Army","","Administrative Tort","","14-041-T007","14-041-T007","201504851","066172015","07/13/2015","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","15-372-T013","15-372-T013","201504852","066142015","07/13/2015","2607.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2607.63","N",
"Department of Veterans Affairs","","Administrative Tort","","101-7818","101-7818","201504859","065082015","07/08/2015","10000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC 8832","VC 8832","201504861","068722015","07/24/2015","140753.50","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","140753.50","N",
"Department of the Air Force","","Administrative Tort","","14-11740","14-11740","201504862","066052015","07/13/2015","17635.43","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17635.43","N",
"Coast Guard","","Administrative Tort","","13-LC-0625","13-LC-0625","201504867","065152015","07/09/2015","3007.92","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3007.92","N",
"Alcohol Tobacco Fire","","Administrative Tort","","LIT-15-222027-LS","LIT-15-222027-LS","201504870","067472015","07/16/2015","8008.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8008.06","N",
"Animal & Plant Hlth","","Administrative Tort","","A-071-15","A-071-15","201504871","065052015","07/09/2015","2596.89","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2596.89","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2015-03276","TRT-WXR-2015-03276","201504873","065162015","07/07/2015","35.46","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","35.46","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","6.2015","6.2015","201504874","067892015","07/21/2015","15000.00","28-USC-2672 Fls-Arrest   ","Federal Tort Claims Act/Admin/Fls-Arrest","0.00","","","0.00","","","0.00","","","15000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","623D1FEB","623D1FEB","201504875","065032015","07/06/2015","5000.00","28-USC-2672 Fls-Arrest   ","Federal Tort Claims Act/Admin/Fls-Arrest","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Air Force","","Administrative Tort","","13-8624","13-8624","201504876","066072015","07/09/2015","12887.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12887.27","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","844B1F22","844B1F22","201504877","065022015","07/06/2015","5000.00","28-USC-2672 Fls-Arrest   ","Federal Tort Claims Act/Admin/Fls-Arrest","0.00","","","0.00","","","0.00","","","5000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","25D0D418","25D0D418","201504878","065012015","07/06/2015","5000.00","28-USC-2672 Fls-Arrest   ","Federal Tort Claims Act/Admin/Fls-Arrest","0.00","","","0.00","","","0.00","","","5000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SE-A5632292","197C-SE-A5632292","201504879","067812015","07/20/2015","36500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","36500.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CG-A5645703","197C-CG-A5645703","201504880","067822015","07/20/2015","9787.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9787.00","N",
"Department of Veterans Affairs","","Administrative Tort","","VC-7871","VC-7871","201504881","075042015","08/19/2015","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","60000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CG-A5645704","197C-CG-A5645704","201504883","067832015","07/20/2015","10304.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10304.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CG-A5672143","197C-CG-A5672143","201504885","067872015","07/21/2015","11190.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11190.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-CG-A5645706","197C-CG-A5645706","201504886","067862015","07/21/2015","13025.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13025.00","N",
"Animal & Plant Hlth","","Administrative Tort","","A-060-15","A-060-15","201504887","077712015","09/03/2015","2545.19","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2545.19","N",
"Department of Veterans Affairs","","Administrative Tort","","101-7034","101-7034","201504891","066092015","07/09/2015","10000.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of the Air Force","","Administrative Tort","","15-11456","15-11456","201504894","067972015","07/21/2015","6841.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6841.73","N",
"Department of the Army","","Administrative Tort","","11-361-T020","11-361-T020","201504895","066062015","07/09/2015","132358.44","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","132358.44","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","56B2B21A","56B2B21A","201504897","067512015","07/16/2015","4225.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4225.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","7E3BB07F","7E3BB07F","201504899","066622015","07/15/2015","8868.86","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8868.86","N",
"Department of Navy","","Administrative Tort","","J150350B","J150350B","201504900","067532015","07/16/2015","9221.25","28-USC-2672 Aircrash     ","Federal Tort Claims AcAircrasht/Admin/Aircrash","0.00","","","0.00","","","0.00","","","9221.25","N",
"Department of Veterans Affairs","","Administrative Tort","","VC - 11303","VC - 11303","201504902","067772015","07/17/2015","4029.10","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4029.10","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2009 1002 64274","2009 1002 64274","201504904","065812015","07/08/2015","9000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","9000.00","N",
